context_recall,faithfulness,semantic_similarity,answer_correctness
1.0,1.0,0.9305665526472066,0.6076416381618016
1.0,1.0,0.9687682457639475,0.6171920614409869
1.0,1.0,0.9678377108577695,0.670530856285871
1.0,1.0,0.9637045946989449,0.7409261486747363
1.0,1.0,0.9176293709508724,0.6044073427377181
1.0,1.0,0.9536773048653691,0.511146598943615
1.0,1.0,0.9683600530945212,0.6170900132736303
1.0,1.0,0.9093256949724671,0.9773314237431168
1.0,1.0,0.9577473960379896,0.668008277580926
1.0,0.75,0.7274955493892306,0.43187388734730764
1.0,1.0,0.9456618650111923,0.8364154662527982
1.0,1.0,0.8877919918565413,0.5219479979641354
1.0,1.0,0.9552336342685104,0.9054750752337943
1.0,1.0,0.8706170134744712,0.6462256819400464
1.0,1.0,0.8486968227765119,0.962174205694128
1.0,1.0,0.8750906970625719,0.781272674265643
1.0,1.0,0.8654968757360673,0.7163742189340168
1.0,1.0,0.6878398853166036,0.5469599713291509
1.0,1.0,0.9551711876671115,0.8157158738398548
1.0,1.0,0.6963567464277084,0.42408918660692707
1.0,1.0,0.971727796061332,0.8429319490153331
1.0,1.0,0.9379768024567166,0.7344942006141791
1.0,1.0,0.8092312456125024,0.6523078114031255
1.0,1.0,0.965824868357929,0.5414562170894823
1.0,1.0,0.9134030264298716,0.5745046027613141
1.0,1.0,0.8767665368293862,0.5941916342073466
0.0,1.0,0.807618379895019,0.7019045949737548
0.5,0.6666666666666666,0.7945884541183161,0.41293282781529334
1.0,0.6666666666666666,0.6629674074171743,0.16574185185429358
1.0,1.0,0.6139016210679833,0.15347540526699582
1.0,1.0,0.9506130700863569,0.6126532675215892
1.0,1.0,0.9912994949252208,0.9978248737313052
1.0,1.0,0.911020541975567,0.8277551354938919
1.0,1.0,0.9858710458664011,0.6750391900380288
1.0,1.0,0.9883311283463867,0.8899399249437394
1.0,1.0,0.9679743606912314,0.6169935901728079
1.0,1.0,0.9152399847236112,0.6038099961809028
1.0,1.0,0.877795869678745,0.7194489674196862
1.0,1.0,0.8497392152194818,0.5874348038048705
