What is the significance of Sanchi Stupa No. 2?,It's one of the oldest Buddhist stupas in India. It has early decorative reliefs. It's part of the Sanchi Buddhist complex.,"Sanchi Stupa No. 2, also called Sanchi II, is one of the oldest existing Buddhist stupas in India. It is significant because it has the earliest known important displays of decorative reliefs in India. These reliefs are probably anterior to those at the Mahabodhi Temple in Bodh Gaya or Bharhut.",0.21113014221191406,0.6307754516601562,0.41369569301605225,0.5304858294953773
What is the Gateway of India?,"It's an arch-monument in Mumbai, Maharashtra. It commemorates the landing of King-Emperor George V. It was built in the early 20th century.","The Gateway of India is an iconic monument in Mumbai and a symbol of the city's rich colonial history and vibrant present. It was constructed during the British era to commemorate the visit of King George V and Queen Mary to Bombay in 1911. The arch stands tall at 26 meters, crafted from vibrant yellow basalt and concrete, adorned with Muslim and Hindu motifs.",0.15818630158901215,0.4528280198574066,0.3025072515010834,0.3147708266560238
Where is the Sun Temple located in Gujarat?,It's located at Modhera village in Mehsana district. It is dedicated to the solar deity Surya. It was built during the Chaulukya dynasty.,"The Sun Temple is located in Modhera village of Mehsana district in Gujarat, India. It is situated on the bank of the river Pushpavati.",0.4323488473892212,0.3771791160106659,0.4055877923965454,0.39937702183399193
What is the Ranthambore National Park known for?,It's a popular national park in Rajasthan. It's famous for tigers in their natural habitat. It's also a heritage site.,"Ranthambore National Park is known for tigers in their natural habitat, making it a popular destination for wildlife lovers. It's also a famous heritage site with opportunities for bird watching and seeing other animals. The park was formerly a royal hunting ground with forests, hillsides, water bodies, and a 13th-century fortress.",0.23550911247730255,0.6347113251686096,0.42862915992736816,0.4539565287331774
What is the City Palace Udaipur?,"It's a palace complex in Udaipur, Rajasthan. It was built over 400 years by Mewar rulers. Construction began in 1553 by Maharana Udai Singh II.","City Palace Udaipur is a palace complex situated in Udaipur, Rajasthan. Its construction began in 1553 by Maharana Udai Singh II of the Sisodia Rajput family after he shifted his capital to Udaipur. The palace is located on the eastern banks of Lake Pichola and is a blend of Rajasthani and Mughal architectural styles.",0.31675711274147034,0.6013714075088501,0.456200510263443,0.2794352813330886
Who founded the Rock Garden of Chandigarh?,"Nek Chand Saini, a government official, founded it. He secretly built it in his spare time. It's also known as Nek Chand Saini's Rock Garden of Nathupur.","The Rock Garden of Chandigarh was founded by Nek Chand Saini, a government official, in 1957. It is also known as Nek Chand's Rock Garden. He started building the garden secretly in his spare time.",0.5856696963310242,0.611347496509552,0.5991318821907043,0.6496675101460053
What deity is Jakhoo Temple in Shimla dedicated to?,"Jakhoo Temple is dedicated to the Hindu deity Hanuman. It's located on Shimla's highest peak, Jakhoo Hill. A festival is held there annually on Dussehra.","The Jakhoo Temple in Shimla is dedicated to the Hindu deity Hanuman. It is located on Jakhoo Hill, Shimla's highest peak. The temple is 2.5 km east of the Ridge at a height of 2455 m above sea level.",0.46035587787628174,0.5892386436462402,0.5248128175735474,0.5840311230646517
What sports are commonly offered in Solang Valley?,"Solang Valley offers parachuting, paragliding, skating, and zorbing. It's a popular ski resort during winter. The valley is known for its summer and winter sports conditions.","The sports most commonly offered in Solang Valley are parachuting, paragliding, skating, and zorbing. It is also known as a popular ski resort with ski agencies that operate during the winter. Solang Valley is located 14 km northwest of Manali in Himachal Pradesh, India.",0.3819233477115631,0.6345946192741394,0.506135106086731,0.493293402905075
What is Manikaran famous for?,Manikaran is famous for its hot springs and pilgrim centers. It's located in the Parvati Valley in Himachal Pradesh. It attracts tourists visiting Manali and Kullu.,"Manikaran is a pilgrimage center for Hindus and Sikhs, most popular for its hot springs known for therapeutic properties. The water temperature of the hot springs is so high that you can even cook rice here. The town also houses many Hindu temples dedicated to Lord Vishnu, Rama, and Krishna.",0.24539922177791595,0.29228562116622925,0.26992592215538025,0.24700587672925667
When was The Chail Palace built?,"The Chail Palace was built in 1891. It was the Maharaja's palace, set in approximately 75 acres. It offers spectacular views.","I'm sorry, but the provided context does not contain information about The Chail Palace.",0.06871893256902695,0.16061881184577942,0.11569162458181381,0.19820174577357313
What is the Bhagsunag Waterfall known for?,Bhagsunag Waterfall is near Mcleodganj in Dharamshala. It's popular for the waterfall and the ancient Bhagsunag Temple. Tourists trek to reach the waterfall.,"Bhagsunag Waterfall is known for its proximity to the village of Bhagsunag near Mcleodganj in Dharamshala district, Himachal Pradesh, and the ancient Bhagsunag Temple. Tourists need to trek to reach the waterfall, which is approximately 20 meters high and especially striking during the monsoon.",0.5136315226554871,0.8051417469978333,0.6561537384986877,0.6865672234195833
What is The Ridge in Shimla?,The Ridge is a large open space in the center of Shimla. It's the hub of all cultural activities in Shimla. It's situated along the Mall Road.,"The Ridge road is a large open space located in the center of Shimla, the capital city of Himachal Pradesh, India. It is the hub of all cultural activities of Shimla and is situated along the Mall Road, a famous shopping center. Most major places of Shimla are connected through The Ridge.",0.5335798263549805,0.815511167049408,0.6715431213378906,0.8065676093810314
Who is Hidimba Devi Temple dedicated to?,"Hidimba Devi Temple is dedicated to Hidimbi Devi, wife of Bhima. It's an ancient cave temple in Manali. It's surrounded by a cedar forest called Dhungiri Van Vihar.","The Hidimba Devi Temple, also known as Dhungari Temple, is dedicated to Hidimbi Devi, the wife of Bhima from the Indian epic Mahabharata. It is an ancient cave temple located in Manali, Himachal Pradesh. The temple was built in 1553 by Maharaja Bahadur Singh.",0.4101465046405792,0.5572177171707153,0.483527809381485,0.4613145286394125
Where is Marari Beach located?,"Marari Beach is located in Mararikulam village, Alappuzha District, Kerala. It's 11 km from Alappuzha town. It's an alternative to the more popular Kovalam.","Marari Beach is located at Mararikulam village in the Alappuzha District of Kerala, India, 11 km from Alappuzha town. It is becoming a preferred alternative to Kovalam for travelers. Tourists often include it as the last stop after visiting other Kerala attractions.",0.6510301232337952,0.8424016237258911,0.7455220818519592,0.6124702634746244
What is the Gateway of India?,The Gateway of India is an arch-monument in Mumbai. It was built to commemorate the landing of King-Emperor George V and Queen-Empress Mary. It's a landmark in Maharashtra.,"The Gateway of India is an iconic monument in Mumbai and a symbol of the city's rich colonial history. It was constructed during the British era to commemorate the visit of King George V and Queen Mary to Bombay in 1911. The arch stands tall at the Apollo Bunder waterfront, overlooking the Arabian Sea.",0.4415353834629059,0.621354341506958,0.5307332277297974,0.5818359779980002
What is the Basilica of Bom Jesus known for?,The Basilica of Bom Jesus is a Roman Catholic basilica in Goa. It's a UNESCO World Heritage Site. It holds the mortal remains of St. Francis Xavier.,"The Basilica of Bom Jesus in Goa is known for its baroque architecture, intricate carvings, and being a UNESCO World Heritage Site. It holds the mortal remains of St. Francis Xavier, making it a significant religious site. Every ten years, the church exhibits the body of St. Francis Xavier, attracting pilgrims from around the globe.",0.4295284152030945,0.7614001631736755,0.591157078742981,0.6569766426209469
Where is Dal Lake located?,"Dal Lake is located in Srinagar, Jammu and Kashmir. It's the second largest lake in the union territory. It's a popular tourist destination.","Dal Lake is located in Srinagar, the summer capital of Jammu and Kashmir, India. It is an urban lake in the heart of Kashmir. The lake is a popular destination for tourists and locals.",0.676856279373169,0.7574356198310852,0.7173203229904175,0.6200080265198371
What is Shankaracharya Temple?,Shankaracharya Temple is a Hindu temple on Shankaracharya Hill in Srinagar. It's dedicated to Lord Shiva. It overlooks the city of Srinagar.,"Shankaracharya Temple, also known as Jyeshteshwara Temple, is a Hindu temple dedicated to Lord Shiva. It is situated atop Shankaracharya Hill on the Zabarwan Range in Srinagar, Jammu and Kashmir, India. The temple stands 1000 feet above the valley floor and offers views of Srinagar.",0.38999661803245544,0.8017668724060059,0.5888944268226624,0.5982770068285623
What is Gulmarg Gondola?,"Gulmarg Gondola is a high-altitude cable car in Gulmarg, Jammu and Kashmir. It ferries people to Kongdoori Mountain. It's a joint venture of the Jammu and Kashmir government and a French firm.","Gulmarg Gondola is a high-altitude cable car in Gulmarg, Jammu and Kashmir. The two-stage gondola lift ferries about 600 people per hour to and from Kongdoori Mountain, a shoulder of nearby Apharwat Peak. It is a joint venture of the Jammu and Kashmir government and a French firm.",0.5995083451271057,0.9151843190193176,0.7533767819404602,0.8074147368450385
What is Sonmarg known for?,Sonmarg is a hill station in the Ganderbal District of Jammu and Kashmir. It's located about 80 kilometers northeast of Srinagar. It had historical significance as a gateway on the ancient Silk Road.,"Sonmarg, also known as Sonamarag in Kashmiri, is a hill station in the Ganderbal District of Jammu and Kashmir, India. It is known as the ""Meadow of Gold"" and had historical significance as a gateway on the ancient Silk Road connecting Jammu and Kashmir with Tibet. Today, Sonmarg is a popular tourist destination for fishers and hikers.",0.3535113036632538,0.6611822843551636,0.5038116574287415,0.5969807068463403
What is Nishat Bagh?,Nishat Bagh is a terraced Mughal garden on the eastern side of Dal Lake. It's the second largest Mughal garden in the Kashmir Valley. It was built in 1633 by Asif Khan.,"Nishat Bagh is a terraced Mughal garden built on the eastern side of the Dal Lake close to Srinagar. It is the second largest Mughal garden in the Kashmir Valley. Designed in 1633 by Asif Khan, it is also known as the ""Garden of Delight"".",0.7048452496528625,0.9137400984764099,0.8077103495597839,0.8465890079361607
What is Nainital Lake?,"Nainital Lake is a natural freshwater body in Nainital, Kumaon. It's kidney-shaped and has an outfall at the southeastern end. It's integral to tourism and recreation in Kumaon.","Nainital Lake, also known as Naini Lake, is a natural freshwater body in the Kumaon region. It is a kidney-shaped or crescent-shaped lake of tectonic origin. The lake is integral to tourism, recreation, and Kumaoni folklore.",0.4603859484195709,0.61319500207901,0.5364809036254883,0.5245350610954436
Where is Kempty Falls located?,"Kempty Falls is located in Ram Gaon, Tehri Garhwal District, Uttarakhand. It's 13 kilometers from Mussoorie. It's nearly 1364 meters above sea level.","Kempty Falls is located in Ram Gaon, south of Kempty in the Tehri Garhwal District of Uttarakhand, India. It is 13 kilometers from Mussoorie on the Chakrata Road and 45 kilometers from Dehradun. The falls are situated at an altitude of nearly 1364 meters above sea level.",0.5669769048690796,0.854791522026062,0.7076973915100098,0.5764504895167549
What is Sabarmati Ashram?,"Sabarmati Ashram is located in Ahmedabad, Gujarat. It was one of Mahatma Gandhi's residences. He lived there for twelve years. It's on the banks of the River Sabarmati.","Sabarmati Ashram is located in the Sabarmati suburb of Ahmedabad, Gujarat. It was one of the residences of Mahatma Gandhi. He lived there for a total of twelve years when he was not traveling across India or in prison.",0.6269140243530273,0.8068020939826965,0.715892493724823,0.7344106879796631
What is Manek Chowk?,"Manek Chowk is a city square in Old Ahmedabad, India. It is surrounded by historical buildings. It functions as a vegetable, bullion, and street food market.","I'm sorry, but the provided text does not contain information about Manek Chowk.",-0.02259005792438984,0.00447673536837101,-0.007453836500644684,0.05870361458334142
Where is Khijadiya Bird Sanctuary located?,"Khijadiya Bird Sanctuary is in Jamnagar district, Gujarat, India. It's known for its diverse migratory bird species. Approximately 300 species have been recorded there.","Khijadiya Bird Sanctuary is located in the Jamnagar district of Gujarat, India. It is home to about 300 species of migratory birds.",0.8209686875343323,0.7618345618247986,0.7915867567062378,0.44123280278070415
What is the Dwarkadhish Temple dedicated to?,"The Dwarkadhish Temple is dedicated to Lord Krishna. It's also known as Jagat Mandir. It is located in Dwarka, Gujarat, and is part of the Char Dham pilgrimage.","The Dwarkadhish Temple is a Hindu temple dedicated to Lord Krishna. He is worshiped there by the name Dwarkadhish, or King of Dwarka. The temple is also known as Jagat Mandir.",0.5204026699066162,0.5251611471176147,0.5235562324523926,0.578351920646715
Where is the Nageshvara Jyotirlinga located?,Nageshvara is one of the twelve Jyotirlingas. It is mentioned in the Shiva Purana. The text itself doesn't specify a city.,The Nageshwar Jyotirlinga temple is situated on the coast of Saurashtra in Dwarka. The revered shrine houses one of the world's twelve Jyotirlingas (Swayambhu or self-existent Shivalingas). These are the most sacred representations of Lord Shiva and stand as a sacred symbol of devotion to the deity.,0.09589888155460358,0.281650185585022,0.1884157955646515,0.43084732060300124
What is the Vijaya Vilas Palace?,"Vijaya Vilas Palace was a summer palace of the Jadeja Maharao of Kutch. It is located on Mandvi sea-beach in Kutch, Gujarat, India. It is a famous tourist destination.","The provided text does not contain information about the Vijaya Vilas Palace. Therefore, I cannot answer the question.",0.17371270060539246,0.04438922554254532,0.10966774076223373,0.14591300168417576
What is the Kirti Mandir in Porbandar?,"Kirti Mandir is a memorial house for Mahatma Gandhi and Kasturba Gandhi. It is located in Porbandar, Gujarat, India. It's now a museum displaying items used by Gandhiji.","The Kirti Mandir is a memorial house in Porbandar, Gujarat, India, dedicated to Mohandas Karamchand Gandhi and Kasturba Gandhi. It has been converted into a small museum displaying items used by Gandhiji and old photographs. The museum also houses a library with books written by or related to Gandhiji's philosophy.",0.5284639000892639,0.7802897691726685,0.6521114706993103,0.5000473990045491
Where is Uparkot Fort located?,"Uparkot Fort is located in Junagadh, Gujarat, India. It is situated on the east side of the city. It is a historical site.","Uparkot is a fort located on the east side of Junagadh in Gujarat, India.",0.8046488165855408,0.6695913672447205,0.7367421388626099,0.7033836556286945
What is the City Palace in Udaipur?,"City Palace Udaipur is a palace complex in Udaipur, Rajasthan. It was built over 400 years by Mewar rulers. It began construction in 1553 by Maharana Udai Singh II.","The City Palace of Udaipur is a palace complex in Udaipur, Rajasthan. It was built over 400 years with contributions from several rulers of the Mewar dynasty. Construction began in 1553 by Maharana Udai Singh II of the Sisodia Rajput family.",0.6388565897941589,0.8691849708557129,0.7520968914031982,0.6041041480671717
Where is Lake Pichola located?,"Lake Pichola is in Udaipur, Rajasthan, India. It is an artificial fresh water lake. It was created in 1362 AD and is named after a nearby village.","Lake Pichola is located in Udaipur, Rajasthan, India. It is an artificial fresh water lake created in 1362 AD and named after the nearby Picholi village. Lake Pichola is one of several contiguous lakes developed over the last few centuries in and around Udaipur.",0.6162163019180298,0.8521701097488403,0.7321782112121582,0.7230094348739323
What is the Ranakpur Jain temple dedicated to?,"The Ranakpur Jain temple is dedicated to Tirthankara Rishabhanatha. It is also known as Chaturmukha Dharana Vihara. It is located in Ranakpur village, Pali district, Rajasthan.","The Ranakpur Jain temple, also known as Chaturmukha Dharana Vihara, is dedicated to Tirthankara Rishabhanatha. It is a Jain temple located in the village of Ranakpur near Sadri town in the Pali district of Rajasthan.",0.7638336420059204,0.853956401348114,0.8088542819023132,0.7822790494851594
What is Bagore ki haveli?,"Bagore-ki-Haveli is a haveli in Udaipur, Rajasthan, India. It is located on the waterfront of Lake Pichola. It was built in the 18th century by Amar Chand Badwa.","Bagore-ki-Haveli is a haveli in Udaipur, Rajasthan, situated on the waterfront of Lake Pichola at Gangori Ghat. It was built in the eighteenth century by Amar Chand Badwa, the Prime Minister of Mewar. Today, it serves as a vibrant cultural hub with dance and musical performances.",0.5658831000328064,0.8716012239456177,0.7150784730911255,0.6448201535713821
What is the Jagdish Temple?,"Jagdish Temple is a large Hindu temple in Udaipur, Rajasthan. It is located just outside the royal palace. It has been in continuous worship since 1651.","The Jagdish Temple is a large Hindu temple in the middle of Udaipur, Rajasthan, located just outside the royal palace. Dedicated to Lord Vishnu, the temple was commissioned in 1651 by Maharana Jagat Singh I and showcases Indo-Aryan architecture. Originally called the temple of Jagannath Rai, it has been in continuous worship since 1651 and is a major monument and tourist attraction in Udaipur.",0.3751387894153595,0.7848085761070251,0.5730681419372559,0.6289743046111728
What is the Monsoon Palace?,"The Monsoon Palace, or Sajjan Garh Palace, is in Udaipur, Rajasthan. It is a hilltop palatial residence overlooking Fateh Sagar Lake. It was built in 1884 by Maharana Sajjan Singh.","The Monsoon Palace, also known as the Sajjan Garh Palace, is a hilltop palatial residence in Udaipur, Rajasthan, India, overlooking the Fateh Sagar Lake. Built for Maharana Sajjan Singh of the Mewar Dynasty in 1884, it was intended as an astronomical center. The palace offers panoramic views of the city's lakes, palaces, and the Aravalli hills.",0.5381070971488953,0.8431359529495239,0.6870017051696777,0.5467192878756553
Where is Eklingji Temple located?,"Eklingji Temple is a Hindu temple complex in Udaipur District, Rajasthan, India. Eklingji is the ruling deity of Mewar Princely State. The Maharana rules as his Dewan.",The provided documents do not contain information about the location of Eklingji Temple.,0.16893106698989868,-0.0553826242685318,0.05578511208295822,0.25534264638859144
What is Jag Mandir?,"Jag Mandir is a palace on an island in Lake Pichola, Udaipur. It is also called the Lake Garden Palace. Its construction was started in 1551 and completed by Maharana Jagat Singh I.","Jag Mandir, also called the Lake Garden Palace, is a palace built on an island in Lake Pichola in Udaipur, Rajasthan. Its construction is credited to three Maharanas of the Sisodia Rajputs of Mewar kingdom. Today, the palace is a luxurious hotel that welcomes tourists and visitors.",0.44373321533203125,0.6187487840652466,0.5306074619293213,0.5505804461539865
What is Under The Sun Aquarium?,"Under The Sun Aquarium is the biggest public aquarium in India. It is located in Udaipur, Rajasthan. It hosts around 150 different species of fishes.",Under The Sun Aquarium is the biggest Public Aquarium in India and a tourist attraction in the City of Lakes. It was inaugurated on 21st October 2017 and plays host to around 150 different species of fishes.,0.501345157623291,0.6208718419075012,0.5611754059791565,0.5894745125973379
Where is Betaab Valley located?,"Betaab Valley is in Anantnag district, Jammu and Kashmir, India. It is 15 kilometers from Pahalgam. It got its name from the film 'Betaab'.","Betaab Valley is located 15 kilometers from Pahalgam in the Anantnag district in Jammu and Kashmir. It is northeast of Pahalgam, between Pahalgam and Chandanwadi, and en route to Amarnath Temple Yatra. The valley got its name from the film Betaab.",0.5072226524353027,0.7728774547576904,0.6374806761741638,0.7216056396980935
What is Nigeen Lake?,"Nigeen Lake is a lake in Srinagar, Jammu and Kashmir, India. It is sometimes considered part of Dal Lake. It is connected to Dal Lake via a narrow strait.","Nigeen Lake is a mildly eutrophic lake located in Srinagar, Jammu and Kashmir, India. It is sometimes considered part of the Dal Lake and is connected to it via a narrow strait. It is also connected to the Khushal Sar and Gil Sar lakes via a channel known as Nallah Amir Khan.",0.49200332164764404,0.8883935809135437,0.6837378144264221,0.7236132604004357
What is Zoji La?,"Zoji La is a high mountain pass in the Himalayas, Ladakh, India. It connects the Kashmir Valley with the Drass and Suru valleys. It is located in the Drass region.","Zoji La is a high mountain pass in the Himalayas, located in the Indian union territory of Ladakh. It connects the Kashmir Valley to the Drass and Suru valleys and the Indus valley. The pass is situated in the Drass region.",0.7578368782997131,0.8865517377853394,0.8217676281929016,0.8483586879868459
What is Padmaja Naidu Himalayan Zoological Park?,"Padmaja Naidu Himalayan Zoological Park is a zoo in Darjeeling, West Bengal, India. It specializes in breeding animals adapted to alpine conditions. It has successful breeding programs for snow leopards and red pandas.","Padmaja Naidu Himalayan Zoological Park is a 67.56-acre zoo in Darjeeling, West Bengal, opened in 1958. With an average elevation of 7000 feet, it is the largest high-altitude zoo in India. The zoo specializes in breeding animals adapted to alpine conditions and has successful captive breeding programs for the snow leopard, Himalayan wolf, and red panda.",0.537748396396637,0.8266463875770569,0.6790107488632202,0.628116540024
Where is Tiger Hill located?,"Tiger Hill is located in Darjeeling, West Bengal, India. It offers a panoramic view of Mount Everest and Mount Kanchenjunga. It is a popular tourist spot.",Tiger Hill is located in Darjeeling in the Indian State of West Bengal. It is known for its panoramic views of Mount Everest and Mount Kanchenjunga. The hill is also renowned for its spectacular sunrise.,0.716675341129303,0.8110966682434082,0.7638804912567139,0.5224077526382824
Where are the Chamundi Hills located?,"The Chamundi Hills are located 13 km east of Mysore, Karnataka, India. They have an average elevation of 1000 meters. These hills are a prominent landmark in the region.","The Chamundi Hills are located 13 km east of Mysore in Karnataka, India. The average elevation of the hills is 1000 metres. Mysore is also known as the Palace City.",0.7514686584472656,0.7729591727256775,0.762580156326294,0.6059411379350983
What is the significance of the Mysore Palace?,The Mysore Palace is the official residence of the Wadiyar dynasty and the seat of the Kingdom of Mysore. It is located in the center of Mysore and faces the Chamundi Hills. It's a key historical and cultural site.,"The Mysore Palace is a historical palace and the official residence of the Wadiyar dynasty, located in the city of Mysore in Karnataka, India. It is known for its stunning blend of Indo-Saracenic and Dravidian architectural styles. During special occasions and the annual Dasara festival, the palace is illuminated, offering a captivating glimpse into the royal history of Mysore.",0.33740511536598206,0.5979876518249512,0.4654293358325958,0.7384968120639513
Where is Doddabetta located and what is its significance?,"Doddabetta is located in the Nilgiri Mountains, Tamil Nadu, and is the highest peak in the range at 2637 meters. It's a popular tourist attraction with road access to the summit. It is the fourth highest peak in South India.","Doddabetta is located 9 km from Ooty on the Ooty-Kotagiri Road in the Nilgiris District of Tamil Nadu, India. It is the highest mountain in the Nilgiri Mountains at 2637 meters. It is a popular tourist attraction with road access to the summit.",0.5775957107543945,0.7803237438201904,0.6776577830314636,0.7537007716880478
What is Ooty Lake and where is it located?,"Ooty Lake, also known as Ooty Boat House, is located in Ooty, Nilgiris district, Tamil Nadu. It covers an area of 65 acres and offers boating facilities. It is a major tourist attraction in Ooty.","Ooty Lake, also called Ooty boat house, is located in Ooty in the Nilgiris district, Tamil Nadu, India, and is 1 km from the Ooty bus stand. It covers an area of 65 acres. The boat house situated by the lake offers boating facilities to tourists and is a major tourist attraction.",0.7351792454719543,0.8846144080162048,0.8092381358146667,0.6844950383281857
What is the Pykara River known for?,The Pykara River is located 19 kilometers from Ooty in Tamil Nadu. It is considered very sacred by the Todas. The river rises at the Mukurthi peak and flows northwards.,"The Pykara River is considered very sacred by the Todas. It rises at the Mukurthi peak, flows northwards, and then turns to the west after reaching the edge of the plateau. The river is located 19 kilometers from Ooty in the Indian State of Tamil Nadu.",0.6964653134346008,0.8675528764724731,0.781088650226593,0.8287974690581141
What animals can be found in Wayanad Wildlife Sanctuary?,"Wayanad Wildlife Sanctuary is located in Kerala, India and has various large wild animals like gaur, Asian elephant, deer, and tiger. Indian peafowl are very common. It is the second largest sanctuary in Kerala.","Various large wild animals are found in Wayanad Wildlife Sanctuary such as gaur, Asian elephants, deer, and tigers. There are also quite a few unusual birds in the sanctuary. In particular, Indian peafowl tend to be very common in the area.",0.5217981934547424,0.5716850757598877,0.5473657250404358,0.4642374302760608
What is the Nilgiri Library known for?,"The Nilgiri Library is a 153-year-old institution on Commissioners Road with around 30,000 books. It includes documents, biographies, and old books. It has Gothic architecture and is one of India's oldest public libraries.","The Nilgiri Library is a 153-year-old institution with around 30,000 books, including documents, biographies, and old books. It's one of the oldest and finest public libraries in India, with certain features of Gothic architecture. Many book lovers are familiar with its history, and interest in becoming a member is rising.",0.6218246221542358,0.8130287528038025,0.716274619102478,0.6442070596225604
What deities are worshipped at Meenakshi Temple?,"Meenakshi Temple is a historic Hindu temple in Madurai, Tamil Nadu. It is dedicated to Meenakshi (a form of Parvati) and Sundareshwar (a form of Shiva). The temple is at the center of the ancient temple city.","Meenakshi Temple is dedicated to Thirukamakottam udaya aaludaiya nachiyar Meenakshi, a form of Parvati, and her consort Sundareshwar, a form of Shiva. It is a Dravidian-style temple located in Madurai, Tamil Nadu. The temple attracts millions of pilgrims and tourists every year, especially during the Chithirai festival.",0.281654953956604,0.6352744698524475,0.45356485247612,0.6668562019868952
What is the Kannan Devan Tea Plantation?,"The KDHP Tea Museum is an industry and history museum situated in Munnar, Kerala. It is also known as the Tata Tea Museum or Nalluthanni Estate. It is located in the Idukki district.","The Kannan Devan Tea Plantation is also known as the Tata Tea Museum or Nalluthanni Estate. It is an industry and history museum situated in Munnar, a town in the Idukki district of Kerala in South India.",0.6267282962799072,0.7674396634101868,0.6967013478279114,0.8182808140174895
What is the significance of Pemayangtse Monastery?,"Pemayangtse Monastery is a Buddhist monastery near Pelling, Sikkim. Founded in 1647 by Lama Lhatsun Chempo, it is one of the oldest monasteries in Sikkim. It is also one of the most famous monasteries in Sikkim.","The Pemayangtse Monastery, founded in 1647 by Lama Lhatsun Chempo, is one of the oldest and premier monasteries in Sikkim, India. It started as a small Lhakhang and was subsequently enlarged. It is also the most famous monastery in Sikkim.",0.6645107865333557,0.7912163138389587,0.7276005148887634,0.7350426430783927
Where is the Pobitora Wildlife Sanctuary located?,"Pobitora Wildlife Sanctuary is located on the southern bank of the Brahmaputra in Morigaon district, Assam, India. It provides grassland and wetland habitat for the Indian rhinoceros. It holds one of the largest Indian rhinoceros populations in Assam.","Pobitora Wildlife Sanctuary is located on the southern bank of the Brahmaputra in the Morigaon district in Assam, India. It is situated just 56 km from Guwahati. The sanctuary provides grassland and wetland habitat for the Indian rhinoceros.",0.7471936345100403,0.8226443529129028,0.7850214838981628,0.7958977435997113
What does the Don Bosco Museum showcase?,"The Don Bosco Museum in Shillong provides a glimpse of the life, culture, and history of Northeast India. It is a fascinating storehouse of tribal artifacts. Its building is seven storeys high, each level representing a Northeast state.","The Don Bosco Museum showcases the life, culture, and history of Northeast India. It is a storehouse of tribal artifacts. The building has seven stories, with each level representing one of the seven sister states of the Northeast.",0.8027644157409668,0.739387571811676,0.771270751953125,0.689367198189547
Where is Nurarang Falls located?,"Nuranang Falls is located in the Tawang district of Arunachal Pradesh, India. It is about 100 meters high and is also known as Jang Falls. It is a spectacular waterfall near the town of Jang.","Nuranang Falls is located in the Tawang district of Arunachal Pradesh, India. It is about 2 kilometers away from the town of Jang on the road connecting Tawang and Bomdila. The falls are also known as the Jang Falls.",0.6515823602676392,0.7814071774482727,0.7162135243415833,0.6974459461437568
What is Jaswant Garh War Memorial?,Jaswant Garh is named after a soldier who became a hero in the 1962 war against China. It is a memorial dedicated to Jaswant Singh Rawat who fought alone for 72 hours. It is a major tourist attraction in Arunachal Pradesh.,"Jaswant Garh is a war memorial named after Jaswant Singh Rawat, a soldier who became a hero in the 1962 war against China. He fought alone against them for 72 hours and sacrificed his life for the country. It is located a half an hour drive from Seal Pass and is a major tourist attraction in Arunachal Pradesh.",0.6319729685783386,0.8462363481521606,0.7375130653381348,0.707622784533619
Where is Sungester Lake (Madhuri Lake) located?,Sungester Lake (Madhuri Lake) is located on the way from Tawang to Bum La Pass in Arunachal Pradesh. It is near the Indo-China border at an altitude of 3708 meters. It is a beautiful place for picnics.,"The provided text does not contain information about Sungester Lake (Madhuri Lake). Therefore, I cannot answer the question.",0.19912920892238617,-0.0267790574580431,0.08511733263731003,0.19029169657858855
What is the Bum La Pass?,The Bum La Pass is a border pass between Tibet and India in Arunachal Pradesh. It is 37 km from Tawang and 43 km from Tsona Dzong. Civilian tourist visits are permissible with Indian Army permission. The track is treacherous.,The Bum La Pass is a border pass between Tibet's Cona County and India's Tawang district in Arunachal Pradesh. It is 37 km away from the India-administered town of Tawang and 43 km from the China-administered Tsona Dzong town in Cona County in Tibet. Indian civilian tourists can visit with permission from the Indian Army.,0.5676306486129761,0.7563104629516602,0.6609355807304382,0.6612428470564418
What is the Tawang War Memorial?,"Tawang War Memorial is a stupa built to commemorate Indian martyrs of the 1962 Indo-China war. It is located near Tawang town and designed using Buddhist architectural elements. It includes prayer wheels, flags, and statues of deities.",The Tawang War Memorial is a stupa built to honor the Indian martyrs who died in the 1962 Indo-China war. It is located near Tawang town and incorporates Buddhist architectural and cultural elements. Statues of deities like Lord Buddha can be seen inside.,0.7151740193367004,0.7451454997062683,0.7305589914321899,0.6413345470141164
What is the significance of Umananda Temple?,"Umananda Temple is a Shiva temple located on Umananda Island in the Brahmaputra River, Guwahati. It is known as the smallest inhabited riverine island. It was built in 1694 CE and is located on Bhasmacala mountain.","Umananda Temple is a sacred pilgrimage site located on Peacock Island in the Brahmaputra River near Guwahati. It is dedicated to Lord Shiva and stands on Bhasmacala mountain, which originated from Lord Shiva reducing Lord Kamadeva to ashes. The temple was established by King Gadadhar of the Ahom dynasty and renovated in the 17th century by Swargdev Paramatt Singh.",0.27346071600914,0.5652593374252319,0.416340172290802,0.4740119742872583
